ranking,song,band_singer,songurl,titletext,url,year,lyrics,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
70,She Hates Me,Puddle of Mudd,/wiki/She_Hates_Me,She Hates Me,/wiki/Puddle_of_Mudd,2003,"Met a girl, thought she was grand
Fell in love, found out first hand
Went well for a week or two
Then it all came unglued

In a trap, trip I can't grip
Never thought I'd be the one who'd slip
Then I started to realize
I was living one big lie

She fucking hates me
Trust
She fucking hates me
La la la love
I tried too hard
And she tore my feelings like I had none
And ripped them away

She was queen for about an hour
After that, shit got sour
She took all I ever had
No sign of guilt
No feeling of bad, no
You might also like
In a trap, trip I can't grip
Never thought I'd be the one who'd slip
Then I started to realize
I was living one big lie

She fucking hates me
Trust
She fucking hates me
La la la love
I tried too hard
And she tore my feelings like I had none
And ripped them away

That's my story, as you see
Learned my lesson and so did she
Now it's over and I'm glad
Cause I'm a fool for all I've said

She fucking hates me
Trust
She fucking hates me
La la la love
I tried too hard
And she tore my feelings like I had none
And ripped them away
La la la la la la la la la love
Trust
La la la la la la la la la love
Trust
La la la la la la la la la love
And she tore my feelings like I had none
La la la la la la la la la love
She fucking hates me9Embed",spotify:track:16DhvbuyvJob4Q9GHNYu2n,0.58,0.748,4,-5.433,1,0.0323,0.00935,0,0.753,0.584,109.781,audio_features,16DhvbuyvJob4Q9GHNYu2n,https://api.spotify.com/v1/tracks/16DhvbuyvJob4Q9GHNYu2n,https://api.spotify.com/v1/audio-analysis/16DhvbuyvJob4Q9GHNYu2n,216760,4
35,She Will Be Loved,Maroon 5,/wiki/She_Will_Be_Loved,She Will Be Loved,/wiki/Maroon_5,2004,"Beauty queen of only eighteen
She had some trouble with herself
He was always there to help her
She always belonged to someone else

I drove for miles and miles
And wound up at your door
I've had you so many times
But somehow, I want more

I don't mind spending every day
Out on your corner in the pouring rain
Look for the girl with the broken smile
Ask her if she wants to stay a while

And she will be loved
And she will be loved

Tap on my window, knock on my door, I
Want to make you feel beautiful
I know I tend to get so insecure
Doesn't matter anymore
You might also like
It's not always rainbows and butterflies
It's compromise that moves us along, yeah
My heart is full and my door's always open
You come any time you want, yeah

I don't mind spending every day
Out on your corner in the pouring rain
Look for the girl with the broken smile
Ask her if she wants to stay a while

And she will be loved
And she will be loved
And she will be loved
And she will be loved

I know where you hide
Alone in your car
Know all of the things that make you who you are
I know that goodbye means nothing at all
Comes back and makes me catch her
Every time she falls, yeah
Tap on my window, knock on my door, I
Want to make you feel beautiful

I don't mind spending every day
Out on your corner in the pouring rain, oh
Look for the girl with the broken smile
Ask her if she wants to stay a while

And she will be loved
And she will be loved
And she will be loved
(Please don't try so hard to say goodbye)
And she will be loved

Please don't try so hard to say goodbye
(Yeah, yeah, yeah, yeah, ooh)
Please don't try so hard to say goodbye
(I don't mind spending every day, ooh)
(Out on your corner in the pouring rain)
Please don't try so hard to say goodbye78Embed",spotify:track:4llK75pXNWZz6KAho2Gp16,0.651,0.663,0,-5.569,0,0.0281,0.228,0,0.0994,0.465,102,audio_features,4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16,259453,4
31,Show Me the Meaning of Being Lonely,Backstreet Boys,/wiki/Show_Me_the_Meaning_of_Being_Lonely,Show Me the Meaning of Being Lonely,/wiki/Backstreet_Boys,2000,"Show me the meaning of being lonely

So many words for the broken heart
It is hard to see in a crimson love
So hard to breathe
Walk with me and maybe
Nights of light so soon become
Wild and free, I could feel the sun
Your every wish will be done
They tell me

Show me the meaning of being lonely
Is this the feeling I need to walk with?
Tell me why I can't be there where you are
There's somethin' missin' in my heart

Life goes on as it never ends
Eyes of stone observe the trends
They never say forever gaze, if only
Guilty roads to an endless love (endless love)
There's no control, are you with me now?
Your every wish will be done
They tell me
You might also like
Show me the meaning of being lonely
Is this the feeling I need to walk with? (tell me why)
Tell me why I can't be there where you are
There's somethin' missin' in my heart (heart!)
There's nowhere to run
I have no place to go
Surrender my heart, body, and soul
How can it be you're askin' me
To feel the things you never show?
(Show-oh-oh-oh-oh, oh!)

You are missin' in my heart
Tell me, why can't I be there where you are

Show me the meaning of being lonely (being lonely)
Is this the feeling I need to walk with? (tell me why)
Tell me why I can't be there where you are (where you are)
There's somethin' missin' in my heart
(You are missin' from my heart)
Show me the meaning of being lonely (being lonely)
Is this the feeling I need to walk with?
Tell me why I can't be there where you are (where you are)
There's somethin' missin' in my heart16Embed",spotify:track:3BsaRV5QIulYz2lV9WWa8T,0.63,0.625,6,-5.088,0,0.0252,0.231,0,0.0765,0.683,167.998,audio_features,3BsaRV5QIulYz2lV9WWa8T,https://api.spotify.com/v1/tracks/3BsaRV5QIulYz2lV9WWa8T,https://api.spotify.com/v1/audio-analysis/3BsaRV5QIulYz2lV9WWa8T,234960,4
93,Sick of Being Lonely,Field Mob,/wiki/Sick_of_Being_Lonely,Sick of Being Lonely,/wiki/Field_Mob,2003,"Little shawty, we used to be on the phone all day
Talkin' to the sunshine shinin' on my bald head
Now today seem strange
No call on my celly, no name on my caller ID
Callin' you up and ya OGs sayin' you ain't home
What's really goin' on? I wanna know
So gimme a call and let's play no games
I'm playin', you want the plane
Don't point a finger over herre
I bought you a fur coat for your birthday
And this the things I get shorty?
Over there you starin' mad
That I went out with them other chicks
I told you they ain't shit!
They were just some buddies from high school that I went to
Where my old homies wanted me to kick it to 'em
But I called you up but you wasn't home
Baby girl when you get this message, gimme a call
I'll be waitin' at home

I'm so sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved
Sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved
You might also like
Any other night, you'd be at home waitin' on me, yeah
(What's goin' on?)
Any other night, you'd be actin' like a bugaboo, ooh
(What's goin' on?)
Any other night, you'd be callin' me, stallin' me, ha
(What's goin' on?)
Any other night, I can guarantee a page from you, ooh
(What's goin' on?)

Hmmm, but tonight seem different
Man, it's about this fishy (I'm so confused)
Cuz I ain't even get shhhh
My wife ain't hit me on my pager or cell
And when I CALL HER, I keep gettin' the damn voice mail
What's goin' on? Yeah I know I'm wrong
For goin' and comin' home at 'bout four in the mornin'
Hopin' ya ""Home Alone"" like Caulkin
But I picked the wrong time, and respect will be expected


I'm so sick of bein' lon-
AHH, don't finish yo statement
You alone call me, I'll be yo replacement
Put me in the game coach, you can let that lame go
Let me lick you on your neck and go down to yo ankles
Cuz ain't no mo' better, freakier feller
From the Field to creep wit', when ya guys are dummy
Honey you lookin' good, and mo' gooder than a late of neck bones
Tenderized and yummy, the Energizer bunny can't compete with me
Cuz I be goin' and goin', rowin'
With mo' motion than ya ocean from night to mornin'
Hit it huffin' and puffin', breath stankin' and yawnin'
Something so pretty as you at home alone
That's unbelieveable, like when the cow jumped over the moon
Now, I never put nothin' before you
That's like eatin' cereal, pickin' a fork over a spoon
1Embed",spotify:track:0rBzABScu9c6D1Juislm2z,0.6920000000000001,0.921,8,-4.853,1,0.105,0.0016,2.05e-5,0.299,0.856,173.837,audio_features,0rBzABScu9c6D1Juislm2z,https://api.spotify.com/v1/tracks/0rBzABScu9c6D1Juislm2z,https://api.spotify.com/v1/audio-analysis/0rBzABScu9c6D1Juislm2z,229160,4
89,Sing for the Moment,Eminem,/wiki/Sing_for_the_Moment,Sing for the Moment,/wiki/Eminem,2003,"These ideas are nightmares to white parents
Whose worst fear is a child with dyed hair and who likes earrings
Like whatever they say has no bearing
It's so scary in a house that allows no swearing
To see him walkin' around with his headphones blarin'
Alone in his own zone, cold and he don't care, he's
A problem child, and what bothers him all comes out
When he talks about his fuckin' dad walkin' out (Bitch!)
'Cause he hates him so bad that he blocks him out
If he ever saw him again he'd probably knock him out
His thoughts are wacked, he's mad so he's talkin' back
Talkin' black, brainwashed from rock and rap
He sags his pants, do-rags and a stockin' cap
His stepfather hit him so he socked him back
And broke his nose, his house is a broken home
There's no control, he just lets his emotions go
(Come on!) Sing with me (Sing!), sing for the year (Sing it!)
Sing for the laughter and sing for the tear (Come on!)
Sing it with me, it's just for today
Maybe tomorrow the good Lord will take you away

Entertainment is changin', intertwinin' with gangsters
In the land of the killers, a sinner's mind is a sanctum
Holy or unholy, only have one homie
Only this gun, lonely ‘cause don't anyone know me
Yet everybody just feels like they can relate (Huh-uh)
I guess words are a motherfucker, they can be great
Or they can degrade, or even worse, they can teach hate
It's like these kids hang on every single statement we make
Like they worship us, plus all the stores ship us platinum
Now how the fuck did this metamorphosis happen?
From standin' on corners and porches just rappin'
To havin' a fortune, no more kissin' ass
But then these critics crucify you (Yep), journalists try to burn you
Fans turn on you, attorneys all want a turn at you
To get they hands on every dime you have
They want you to lose your mind every time you mad
So they can try to make you out to look like a loose cannon
Any dispute won't hesitate to produce handguns
That's why these prosecutors wanna convict me
Strictly just to get me off of these streets quickly
But all they kids be listenin' to me religiously
So I'm signin' CDs while police fingerprint me
They're for the judge's daughter, but his grudge is against me
If I'm such a fuckin' menace, this shit doesn't make sense, B
It's all political, if my music is literal
And I'm a criminal, how the fuck can I raise a little girl?
I couldn't, I wouldn't be fit to
You're full of shit too, Guerrera, that was a fist that hit you! (Bitch!)
You might also like
(Come on!) Sing with me (Sing!), sing for the year (Sing it!)
Sing for the laughter and sing for the tear (Sing that shit!)
Sing it with me, it's just for today
Maybe tomorrow the good Lord will take you away

They say music can alter moods and talk to you
Well, can it load a gun up for you and cock it too?
Well, if it can, then the next time you assault a dude
Just tell the judge it was my fault and I'll get sued
See, what these kids do is hear about us totin' pistols
And they wanna get one ‘cause they think the shit's cool
Not knowin' we really just protectin' ourselves
We entertainers, of course the shit's affectin' our sales
You ignoramus, but music is reflection of self
We just explain it, and then we get our checks in the mail
It's fucked up, ain't it? How we can come from practically nothin'
To bein' able to have any fuckin' thing that we wanted
That's why we sing for these kids who don't have a thing
Except for a dream and a fuckin' rap magazine (Ha-ha!)
Who post pin-up pictures on they walls all day long
Idolize they favorite rappers and know all they songs
Or for anyone who's ever been through shit in they lives
So they sit and they cry at night, wishin' they'd die
'Til they throw on a rap record and they sit and they vibe
We're nothin' to you, but we're the fuckin' shit in they eyes
That's why we seize the moment, try to freeze it and own it
Squeeze it and hold it ‘cause we consider these minutes golden
And maybe they'll admit it when we're gone
Just let our spirits live on
Through our lyrics that you hear in our songs, so we can—
Sing with me (Sing!), sing for the year (Sing it!)
Sing for the laughter and sing for the tear (Come on!)
Sing it with me, it's just for today
Maybe tomorrow the good Lord will take you away
Sing with me (Sing!), sing for the year (Sing it!)
Sing for the laughter and sing for the tear (Come on!)
Sing it with me, it's just for today
Maybe tomorrow the good Lord will take you away330Embed",spotify:track:3CpoeW0cZSDzIRv5z34F87,0.668,0.8240000000000001,5,-4.164,0,0.137,0.0017,3.05e-6,0.0426,0.185,163.961,audio_features,3CpoeW0cZSDzIRv5z34F87,https://api.spotify.com/v1/tracks/3CpoeW0cZSDzIRv5z34F87,https://api.spotify.com/v1/audio-analysis/3CpoeW0cZSDzIRv5z34F87,339547,4
96,Sk8er Boi,Avril Lavigne,/wiki/Sk8er_Boi,Sk8er Boi,/wiki/Avril_Lavigne,2002,"He was a boy, she was a girl
Can I make it any more obvious?
He was a punk, she did ballet
What more can I say?
He wanted her, she'd never tell
Secretly she wanted him as well
But all of her friends stuck up their nose
They had a problem with his baggy clothes

He was a skater boy, she said, ""See you later, boy""
He wasn't good enough for her
She had a pretty face, but her head was up in space
She needed to come back down to Earth

Five years from now, she sits at home
Feedin' the baby, she's all alone
She turns on TV, guess who she sees?
Skater boy rockin' up MTV
She calls up her friends, they already know
And they've all got tickets to see his show
She tags along and stands in the crowd
Looks up at the man that she turned down
You might also like
He was a skater boy, she said, ""See you later, boy""
He wasn't good enough for her
Now he's a superstar slammin' on his guitar
Does your pretty face see what he's worth?
He was a skater boy, she said, ""See you later, boy""
He wasn't good enough for her
Now he's a superstar slammin' on his guitar
Does your pretty face see what he's worth?

Sorry, girl, but you missed out
Well, tough luck, that boy's mine now
We are more than just good friends
This is how the story ends
Too bad that you couldn't see
I see the man that boy could be
There is more than meets the eye
I see the soul that is inside

He's just a boy, and I'm just a girl
Can I make it any more obvious?
We are in love, haven't you heard
How we rock each other's world?
(Yeah-yeah-yeah)
I'm with the skater boy (Yeah-yeah-yeah)
I said, ""See you later, boy"" (Yeah-yeah-yeah)
I'll be backstage after the show (Yeah-yeah-yeah)
I'll be at our studio (Yeah-yeah-yeah)
Singin' the song we wrote (Yeah-yeah-yeah)
About a girl you used to know (Yeah-yeah-yeah)
I'm with the skater boy (Yeah-yeah-yeah)
I said, ""See you later, boy"" (Yeah-yeah-yeah)
I'll be backstage after the show (Yeah-yeah-yeah)
I'll be at our studio (Yeah-yeah-yeah)
Singin' the song we wrote (Yeah-yeah-yeah)
About a girl you used to know32Embed",spotify:track:00Mb3DuaIH1kjrwOku9CGU,0.487,0.9,0,-4.417,1,0.0482,6.79e-5,0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000,4
16,Slow Jamz,Twista,/wiki/Slow_Jamz,Slow Jamz,/wiki/Twista,2004,"Kanye, it's, it's Foxx, man
I'm just sayin', you know, I was talkin' to the girls, you know
And we, we don't put enough emphasis on the ladies sometime
You know, I was talkin' to this girl
She was talkin' about the music all fast in the club, you know
She gotta drink water 'cause she thirsty
She done danced like ninety to a hundred songs back to back
When ain't nobody, you know, really try to find out what she feelin'
Like how she feel, you know, you know what she told me?
(Are you gonna be?) Check it out, this is what she said
(Say that you're gonna be) Ooh, ooh, ooh, ooh, oooh

She said she want some Marvin Gaye, some Luther Vandross
A little Anita will definitely set this party off right
(Are you gonna be, are you gonna be, are you gonna be
Are you gonna be, are you gonna be, well, well, well, well)
She said she want some Ready for the World, some New Edition
Some Minnie Riperton will definitely set this party off right
(Are you gonna be, are you gonna be, are you gonna be
Are you gonna be, are you gonna be, well, well, well, well)

Yes it will
It definitely will!
You know what I told her?
You might also like
I told her to drive over in yo' new whip, bring some friends you cool with
I'ma bring the cool whip, then I want you to strip
See, you is my new chick, so we get our grind on
She be grabbin', callin' me Biggie like Shyne home
Man, I swear, she fine homes, why she always lyin' though?
Tellin' me them diamonds, when she know they rhinestones
She got a light-skinned friend look like Michael Jackson
Got a dark-skinned friend look like Michael Jackson
I played Ready for the World, she was ready for some action
My dog said you ain't no freak so you 'bout to prove my man wrong
I'ma play this Vandross, you gon' take yo' pants off
I'ma play this Gladys Knight, me and you gon' get right

She said she want some Marvin Gaye, some Luther Vandross
A little Anita will definitely set this party off right
(Are you gonna be, are you gonna be, are you gonna be
Are you gonna be, are you gonna be, well well well well)
She said she want some Ready for the World, some New Edition
Some Minnie Riperton will definitely set this party off right
(Are you gonna be, are you gonna be, are you gonna be
Are you gonna be, are you gonna be, well well well well)

Smokey Robinson, Smokey Robinson
Freddie Jackson, everything, everything (Well, well, well, well)
Smokey Robinson, Ashford & Simpson (Are you gonna be)
Set the party, really set the party off right
Yes it will, yes it will (Well well well well)
Al Green, oh! Al Green, oh yeah
Oooh
Whatcha know about the Isley Brothers?
Now, Kanye, I know I told you to slow it down, baby
It's good, it's all good, it's beautiful
But now I need you to do it faster, baby
Can you please? Do it faster, baby, do it faster!
Damn, baby, I can't do it that fast
But I know somebody who can, Twista!

Got you looking at the glist on my hands and wrist
While I'm layin' back and smoking on my cannabis
When it come to rockin' the rhythm like Marvin and Luther
I can tell you ain't no messin' with Kan Man and Twist
In the Chi and I be sippin' Hennessy, play some R&B
While I smoke a b, you can preferably find that I'm a G
And all is (Well well well well)
Come wit' me and sip on some Evelyn Champagne
You ain't know Twista could work it like the Whispers?
Hit the stop light, move it to some Isleys
Rims still movin' so I bump a lil' Spinners
While I'm smoking on a b, dippin' through the streets
Bumpin' R&B and I got the heat on the 23's
And I do it (Well well well well)
Wit' my Earth in the Wind smoking Fire
Let me get ya sheets wet listenin' to Keith Sweat
Put you in a daze wit' Maze
Fulfilling our every temptation
Slow jammin', havin' deep sex
You ready for the world girl, come on go wit' me
I touch you all over your body baby don't say no to me
And every moment be controlling me
I'm lovin' the way you be holdin' me when I be listenin' to Jodeci
And when I come over and bend ya ass
You be bumpin' Teddy Pendergrass
I done hit it from the back, to the melody and rode it slow
Now I got to go up in it fast, but I'ma finish last
No matter how much of a thug you see
I still spit it like it's R&B, come to the club wit' me
And when some Luther come on I hope you feelin' me
And still will be in love wit' me, Chi ride
She said she want some Marvin Gaye, some Luther Vandross
A little Anita will definitely set this party off right
(Are you gonna be, are you gonna be, are you gonna be
Are you gonna be, are you gonna be, well, well, well, well)
She said she want some Ready for the World, some New Edition
Some Minnie Riperton will definitely set this party off right
(Are you gonna be, are you gonna be, are you gonna be
Are you gonna be, are you gonna be, well, well, well, well)

Sly and the Family Stone (Sly and the Family Stone)
Let's get the party on (Let's get the party on)
Sly and the Family Stone (Sly and the Family Stone)
Let's get our party on (Let's get our party on)
Earth, Wind and Fire, baby (Earth, Wind and Fire, baby)
Let's take it higher, sweetie (Let's take it higher, sweetie)
Let's really set, let's really set this party off

She said she want some Marvin Gaye, some Luther Vandross
A little Anita will definitely set this party off right
(Are you gonna be, are you gonna be, are you gonna be
Are you gonna be, are you gonna be, well, well, well, well)
She said she want some Ready for the World, some New Edition
Some Minnie Riperton will definitely set this party off right
(Are you gonna be, are you gonna be, are you gonna be
Are you gonna be, are you gonna be, well, well, well, well)45Embed",spotify:track:3A4cpTBPaIQdtPFb5JxtaX,0.559,0.733,2,-5.659,0,0.171,0.314,0,0.28400000000000003,0.611,145.115,audio_features,3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/tracks/3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/audio-analysis/3A4cpTBPaIQdtPFb5JxtaX,316053,4
13,Slow Motion,Juvenile,/wiki/Slow_Motion_(Juvenile_song),Slow Motion,/wiki/Juvenile_(rapper),2004,"Slow motion for me
Slow motion for me, move in slow motion for me (C'mon)
Slow motion for me
Slow motion for me, move in slow motion for me

Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me

I'm a dick thrower, her neck and her back hurting
Cut throater, have you like a brand new virgin
It's like when you get used of it then you start serving
Hop up on top and start jicky-jicky-jerking
Slow down for me, a-you moving too fast
My fingers keep slipping, I'm tryna grip that ass
Keep being hard-headed and I'ma make you get off me
Got human enough disguise but my face is a doggy
If you loving my bark, let me bury my bone
I got four or five bad married bitches at home
One of my bitches feel in love with that outside dick
That outside dick keep them hoes sick like
You might also like
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me

It's like I got the world in my palms
Your girl up under my arms, she fucked up from the charm
She love the way the dick stay hard from 12 'til early in the morn'
Fine bitches if you listening, you heard me, I'm strong
If you going through your cycle, I ain't with it, I'm gone
You must have heard about them hoes that I beat up in my home
They wasn't telling the truth, baby, you know they was wrong
Now, make it official, wind up some of that dome
I don't mind buying blue, your riding to
Don't be asking nigga questions about where I'm driving you
Lil mama my shit together, I ain't jiving you
I don't think that nigga could do you better then I could do, ya know
And Juvenile from cross the street by the derby
Same nigga that used to be running with Rusty and Kirby
Can a playa from the 'Nolia get a chance with it?
But I can't bounce with you without using my hands with it
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me

Slow motion, she open, I'm hoping she don't leave my dick broken
With brush burns and swollen
I'm toting, she wanted me to make her out a believer
I gurantee ya I'ma see ya when I see ya
And just don't holla out my name like we was all that
Your pussy throw back and you know that
So stop stunting, slow motion for a real nigga
I'm going off that incredible potion and I'ma deal with ya

I like how that Victoria Secret sit in that ass
Let me pour some more hip and Hennsey in your glass
Would I be violating if I grab me a handful?
I know what's happening, all I want is a sample
Who you with? I'm in the rental today
It's going down and happening and I remember the way
Less money we spend on bullshit, the more for the weed
What's it gonna take for you to come slow motion with me?
Like
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me20Embed",spotify:track:6ihObRBTB8xdSH2mlERtOX,0.713,0.734,0,-4.894,0,0.325,0.548,0,0.0687,0.89,172.872,audio_features,6ihObRBTB8xdSH2mlERtOX,https://api.spotify.com/v1/tracks/6ihObRBTB8xdSH2mlERtOX,https://api.spotify.com/v1/audio-analysis/6ihObRBTB8xdSH2mlERtOX,248200,4
13,Slow Motion,Soulja Slim,/wiki/Slow_Motion_(Juvenile_song),Slow Motion,/wiki/Soulja_Slim,2004,"Slow motion for me
Slow motion for me, move in slow motion for me (C'mon)
Slow motion for me
Slow motion for me, move in slow motion for me

Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me

I'm a dick thrower, her neck and her back hurting
Cut throater, have you like a brand new virgin
It's like when you get used of it then you start serving
Hop up on top and start jicky-jicky-jerking
Slow down for me, a-you moving too fast
My fingers keep slipping, I'm tryna grip that ass
Keep being hard-headed and I'ma make you get off me
Got human enough disguise but my face is a doggy
If you loving my bark, let me bury my bone
I got four or five bad married bitches at home
One of my bitches feel in love with that outside dick
That outside dick keep them hoes sick like
You might also like
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me

It's like I got the world in my palms
Your girl up under my arms, she fucked up from the charm
She love the way the dick stay hard from 12 'til early in the morn'
Fine bitches if you listening, you heard me, I'm strong
If you going through your cycle, I ain't with it, I'm gone
You must have heard about them hoes that I beat up in my home
They wasn't telling the truth, baby, you know they was wrong
Now, make it official, wind up some of that dome
I don't mind buying blue, your riding to
Don't be asking nigga questions about where I'm driving you
Lil mama my shit together, I ain't jiving you
I don't think that nigga could do you better then I could do, ya know
And Juvenile from cross the street by the derby
Same nigga that used to be running with Rusty and Kirby
Can a playa from the 'Nolia get a chance with it?
But I can't bounce with you without using my hands with it
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me

Slow motion, she open, I'm hoping she don't leave my dick broken
With brush burns and swollen
I'm toting, she wanted me to make her out a believer
I gurantee ya I'ma see ya when I see ya
And just don't holla out my name like we was all that
Your pussy throw back and you know that
So stop stunting, slow motion for a real nigga
I'm going off that incredible potion and I'ma deal with ya

I like how that Victoria Secret sit in that ass
Let me pour some more hip and Hennsey in your glass
Would I be violating if I grab me a handful?
I know what's happening, all I want is a sample
Who you with? I'm in the rental today
It's going down and happening and I remember the way
Less money we spend on bullshit, the more for the weed
What's it gonna take for you to come slow motion with me?
Like
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me
Ughh! I like it like that
She working that back, I don't know how to act
Slow motion for me, slow motion for me
Slow motion for me, move in slow motion for me20Embed",spotify:track:47iv5qoyihbWfaqFPkRRTG,0.718,0.749,8,-4.964,1,0.306,0.521,0,0.748,0.906,173.054,audio_features,47iv5qoyihbWfaqFPkRRTG,https://api.spotify.com/v1/tracks/47iv5qoyihbWfaqFPkRRTG,https://api.spotify.com/v1/audio-analysis/47iv5qoyihbWfaqFPkRRTG,199187,4
2,Smooth,Rob Thomas,/wiki/Smooth_(Santana_song),Smooth,/wiki/Rob_Thomas_(musician),2000,"Man, it's a hot one
Like seven inches from the midday sun
Well, I hear you whisper and the words melt everyone
But you stay so cool
My muñequita, my Spanish Harlem Mona Lisa
You're my reason for reason, the step in my groove, yeah

And if you say, ""This life ain't good enough""
I would give my world to lift you up
I could change my life to better suit your mood
'Cause you're so smooth

And it's just like the ocean under the moon
Well, it's the same as the emotion that I get from you
You got the kind of lovin' that can be so smooth
Gimme your heart, make it real, or else forget about it

Well, I'll tell you one thing
If you would leave it'd be a crying shame
In every breath and every word
I hear your name callin' me out
Out from the barrio, you hear my rhythm on the radio
You feel the turning of the world so soft and slow
Turnin' you round and round
You might also like
And if you say, ""This life ain't good enough""
I would give my world to lift you up
I could change my life to better suit your mood
'Cause you're so smooth

Oh, and it's just like the ocean under the moon
Well, it's the same as the emotion that I get from you
You got the kind of loving that can be so smooth, yeah
Gimme your heart, make it real, or else forget about it, yeah


And it's just like the ocean under the moon
Well, it's the same as the emotion that I get from you
You got the kind of loving that can be so smooth, yeah
Gimme your heart, make it real, or else forget about it, damn

Or else forget about it
Oh, or else forget about it
Oh, let's don't forget about it
(Gimme your heart, make it real) Or else forget about it, hey
Let's don't forget about it, no, oh, no, oh
Let's don't forget about it, no, no, no, oh
Let's don't forget about it, hey, no, no, oh
Let's don't forget about it, hey, hey, hey24Embed",spotify:track:5IALWUYK0zDSEmZgb4ICvc,0.59,0.637,9,-9.171,1,0.0301,0.00225,0.807,0.299,0.724,115.983,audio_features,5IALWUYK0zDSEmZgb4ICvc,https://api.spotify.com/v1/tracks/5IALWUYK0zDSEmZgb4ICvc,https://api.spotify.com/v1/audio-analysis/5IALWUYK0zDSEmZgb4ICvc,244924,4
